node_ident,radius,max_busy,busy_50,busy_90,max_idle,idle_50,idle_90,tx_neigh_G,tx_neigh_G2,rx_neigh_G,rx_neigh_G2,num_of_cliques_tx,nodes_in_cliques_tx,num_of_cliques_rx,nodes_in_cliques_rx,succ_norm_all,tx_norm_all,output
7,120,26.6399999999999,1,3.31999999999971,6.18000000000029,0.0999999999994543,0.460000000000036,11,13,12,10,6,35,6,32,0.00504934588019279,0.0346820809248555,1
8,120,13.6800000000003,1.34000000000015,3.67999999999938,6.77999999999975,0.1200000000008,1.05999999999995,12,15,12,15,8,42,5,29,0.0100986917603856,0.0494540783558125,1
9,120,6.48000000000002,1,1,2.2,0.0799999999999272,0.140000000000327,8,12,14,14,3,16,6,28,0.00137709433096167,0.0162706058659816,1
10,120,10.54,1,2.92000000000007,43.1399999999999,1.18000000000029,4.47999999999956,10,15,6,9,5,27,2,10,1,1,3
11,120,26.1600000000003,1.03999999999996,3.34000000000015,4.51999999999998,0.119999999998981,0.299999999999955,11,15,12,10,5,29,6,32,0,0.0222650396060801,1
12,120,5.58000000000084,1,1,5.73999999999978,0.0799999999999983,1.15999999999985,7,11,7,6,2,13,1,7,0.327518935047051,0.426032969385571,2
13,120,1.00000000000091,1,1,5.44000000000005,0.0800000000000409,1.15999999999985,6,6,8,11,1,7,2,13,0.305255910029837,0.419396274887604,2
14,120,6.05999999999995,1,1,2.30000000000018,0.0999999999994543,0.180000000000291,9,11,12,10,5,24,6,32,0,0.0192678227360308,1
15,120,4.63999999999942,1,1,6.69999999999982,0.100000000000364,1.15999999999985,7,13,10,13,3,14,5,27,0.08790452145972,0.173624491543567,1
16,120,6.68,1,1,6.8799999999992,0.100000000000364,1.22000000000003,7,11,11,13,3,17,6,31,0.339224236860225,0.454720616570328,2
17,120,34.7599999999993,1.03999999999996,5.34,3.36000000000013,0.0799999999999272,1.11999999999989,11,10,8,11,4,22,2,13,0.111544640807895,0.154356668807536,1
18,120,1.00000000000091,1,1,5.82000000000016,0.0799999999999841,1.14000000000033,6,6,9,12,1,7,3,17,0.259582281386275,0.380004281738386,2
19,120,6.05999999999995,1,1,5.86000000000013,0.119999999999891,1.24000000000001,6,6,10,11,2,12,5,24,0.394078494376865,0.514022693213445,2
20,120,12.2399999999998,1,2.05999999999949,3.46000000000004,0.080000000000382,0.180000000000291,11,10,11,10,6,32,5,31,0.00573789304567363,0.0323271248126739,1
21,120,10.54,1,2.27999999999975,2.56000000000131,0.119999999999891,0.259999999999991,11,15,12,13,6,30,6,35,0.00045903144365389,0.020338257332477,1
22,120,5.58000000000084,1,1,6.59999999999945,0.0800000000000409,1.17999999999938,7,11,7,6,2,13,1,7,0.350011475786091,0.454292442731749,2
23,120,5.8799999999992,1,1,2.48000000000002,0.0999999999994543,0.180000000000291,6,8,11,10,2,12,5,31,0.00298370438375029,0.0263326910725755,1
24,120,6.70000000000005,1,1,8.88000000000011,0.119999999999891,2.18000000000029,9,9,8,9,4,25,3,18,0.641725958228139,0.737743523870692,3
25,120,2.77999999999997,1,1,11.4000000000001,0.179999999999382,2.39999999999964,5,9,7,13,2,10,3,15,0.444342437456966,0.655962320702205,2
26,120,4.77999999999975,1,1,3.94000000000005,0.120000000000005,0.279999999999745,6,13,12,15,3,15,5,29,0.00504934588019279,0.046242774566474,1
27,120,6.68,1,1.01999999999998,17.4399999999996,0.1200000000008,2.22000000000003,9,13,8,11,5,27,3,17,0.691301354142759,0.764504388781845,3
28,120,5.8799999999992,1,1,10.48,0.119999999999891,1.33999999999969,7,9,6,7,3,18,1,6,0.626348404865733,0.720188396488974,3
29,120,17.5,1.35999999999967,4,5.73999999999978,0.0999999999999091,1.04000000000087,13,14,8,11,6,28,2,13,0.000229515721826945,0.0344679940055663,1
30,120,5.58000000000084,1,1,6.5600000000004,0.0800000000000409,1.17999999999847,8,12,7,6,3,17,1,7,0.344962129905899,0.450438878184543,2
1,120,4.05999999999995,1,1,11.0399999999991,0.100000000000364,1.18000000000001,6,11,8,11,2,9,3,17,0.114789806142453,0.220606308889799,2
2,120,1,1,1,9.65999999999985,0.100000000000364,1.18000000000029,5,7,8,9,1,6,3,18,0.27161838379438,0.393691110200737,2
3,120,8.7399999999999,1,1,2.32000000000016,0.0999999999994543,0.199999999999818,10,13,13,15,6,31,8,42,0.000653452406883032,0.0192544039328144,1
4,120,29.9800000000005,2.05999999999949,5.60000000000014,5.84000000000015,0.080000000000382,0.440000000000509,13,14,10,9,9,48,4,25,0.00457416684818122,0.0253994264645637,1
5,120,5.34000000000015,1,1,9.25999999999999,0.139999999999873,0.320000000000618,5,12,12,15,2,10,6,30,0.0520583750816815,0.13088897992626,1
6,120,25.7599999999993,1.05999999999995,4.47999999999956,4.68000000000029,0.0799999999999272,1.18000000000029,10,10,7,8,5,31,2,12,0.175343062513614,0.223678820155674,2
7,120,20.3399999999997,1.01999999999953,3.36000000000058,6.11999999999989,0.0999999999994543,0.420000000000073,11,13,12,10,6,35,6,32,0.00152472228272707,0.0301106104055715,1
8,120,17.8999999999996,1.40000000000009,3.98000000000002,9.67999999999847,0.139999999999418,1.11999999999989,12,15,12,15,8,42,5,29,0.019821389675452,0.0692339205243753,1
9,120,7.45999999999913,1,1,3.32000000000062,0.0799999999999272,0.159999999999854,8,12,14,14,3,16,6,28,0.0041385319102592,0.0217124129455141,1
10,120,9.25999999999999,1,3.13999999999987,38.7399999999998,1.19999999999982,4.74000000000001,10,15,6,9,5,27,2,10,1,1,3
11,120,23.2,1.03999999999996,3.30000000000018,3.88000000000011,0.119999999999891,0.299999999999955,11,15,12,10,5,29,6,32,0,0.0231462515362556,1
12,120,7.28000000000009,1,1,6.81999999999971,0.0999999999994543,1.18000000000029,7,11,7,6,2,13,1,7,0.355913744282291,0.466612044244162,2
13,120,1.00000000000003,1,1,5.14000000000033,0.0800000000008367,1.14000000000033,6,6,8,11,1,7,2,13,0.23916358091919,0.34657927079066,2
14,120,8.7399999999999,1,1,2.38000000000011,0.0999999999994543,0.199999999999818,9,11,12,10,5,24,6,32,0,0.0213027447767308,1
15,120,4.39999999999964,1,1,11.0399999999991,0.100000000000364,1.17999999999847,7,13,10,13,3,14,5,27,0.0795033761707689,0.175337976239246,1
16,120,7.46000000000095,1,1,8.1,0.100000000000364,1.19999999999982,7,11,11,13,3,17,6,31,0.261598780222174,0.370749692748873,2
17,120,38.7800000000001,1.03999999999996,5.38000000000011,5.54000000000087,0.0799999999999272,1.13999999999942,11,10,8,11,4,22,2,13,0.118057068176868,0.161204424416223,1
18,120,1.00000000000003,1,1,6.42000000000007,0.0800000000000409,1.11999999999989,6,6,9,12,1,7,3,17,0.183620126334132,0.278779188857026,2
19,120,7.46000000000095,1,1,12.7599999999998,0.119999999999891,1.27999999999975,6,6,10,11,2,12,5,24,0.39860596819865,0.521302744776731,2
20,120,9.55999999999995,1,2.07999999999993,3.37999999999988,0.080000000000382,0.180000000000291,11,10,11,10,6,32,5,31,0.00304944456545415,0.0256042605489553,1
21,120,14.6000000000004,1,2.34000000000015,4.03999999999996,0.119999999999891,0.260000000000218,11,15,12,13,6,30,6,35,0.00108908734480505,0.0251945923801721,1
22,120,7.28000000000009,1,1,8.07999999999993,0.0999999999994543,1.18000000000029,7,11,7,6,2,13,1,7,0.346329775648007,0.450225317492831,2
23,120,6.30000000000018,1,1,4.44000000000051,0.0999999999994543,0.180000000000291,6,8,11,10,2,12,5,31,0.00174253975168809,0.0247849242113888,1
24,120,9.55999999999995,1,1,17.6,0.120000000000005,1.38,9,9,8,9,4,25,3,18,0.594423872794598,0.694387546087669,3
25,120,4.19999999999982,1,1,11.6400000000003,0.180000000000007,2.35999999999967,5,9,7,13,2,10,3,15,0.357438466565019,0.558787382220401,2
26,120,5.77999999999975,1,1,4.07999999999993,0.139999999999418,0.299999999999955,6,13,12,15,3,15,5,29,0.00544543672402527,0.0505940188447358,1
27,120,8.7399999999999,1,1.15999999999985,18.1799999999998,0.1200000000008,2.24000000000024,9,13,8,11,5,27,3,17,0.656501851448486,0.733510856206473,3
28,120,6.30000000000018,1,1,9.18000000000029,0.119999999999891,1.34000000000015,7,9,6,7,3,18,1,6,0.595295142670442,0.689061859893486,3
29,120,38.2400000000002,1.2199999999998,4.24000000000001,7.86000000000001,0.0999999999994543,1,13,14,8,11,6,28,2,13,0.00871269875844043,0.0448586644817698,1
30,120,7.28000000000009,1,1,6.98000000000138,0.0999999999985448,1.18000000000029,8,12,7,6,3,17,1,7,0.352864299716837,0.459442851290455,2
1,120,3.26000000000022,1,1,9.48000000000002,0.100000000000364,1.18000000000029,6,11,8,11,2,9,3,17,0.104374187960156,0.204276985743381,2
2,120,1.00000000000182,1,1,6.59999999999945,0.100000000000364,1.20000000000073,5,7,8,9,1,6,3,18,0.281723689909052,0.411201629327902,2
3,120,10.7400000000002,1,1,3.25999999999999,0.0999999999994543,0.199999999999818,10,13,13,15,6,31,8,42,0.00173235166738848,0.0242362525458248,1
4,120,28.8000000000002,2.05999999999995,5.9399999999996,3.92,0.0800000000008367,0.440000000000055,13,14,10,9,9,48,4,25,0.00454742312689476,0.0242362525458248,1
5,120,5.14000000000033,1,1,8.60000000000036,0.139999999999873,0.359999999999673,5,12,12,15,2,10,6,30,0.0543525335643136,0.141751527494908,1
6,120,24.54,1.05999999999949,4.53999999999996,6.46000000000001,0.0799999999999272,1.15999999999985,10,10,7,8,5,31,2,12,0.147899523603291,0.192464358452138,1
7,120,24.0599999999995,1.01999999999998,3.39999999999964,5.42000000000007,0.0999999999994543,0.5,11,13,12,10,6,35,6,32,0.00801212646167172,0.0419551934826884,1
8,120,23.7600000000002,1.46000000000004,4.10000000000002,11.46,0.139999999999418,1.05999999999995,12,15,12,15,8,42,5,29,0.0175400606323084,0.0608961303462322,1
9,120,9.55999999999995,1,1.01999999999953,3.39999999999964,0.0799999999999272,0.140000000000327,8,12,14,14,3,16,6,28,0.00238198354265916,0.0181262729124236,1
10,120,10.1200000000008,1,2.61999999999989,37.2999999999993,1.19999999999982,4.79999999999927,10,15,6,9,5,27,2,10,1,1,3
11,120,16.5799999999999,1.03999999999996,3.2800000000002,6.08000000000084,0.119999999999891,0.300000000000182,11,15,12,10,5,29,6,32,0,0.0228105906313646,1
12,120,7.57999999999993,1,1,4.40000000000009,0.0800000000008367,1.18000000000029,7,11,7,6,2,13,1,7,0.350801212646167,0.45213849287169,2
13,120,1.00000000000023,1,1,5.65999999999985,0.0799999999999272,1.11999999999989,6,6,8,11,1,7,2,13,0.2104807275877,0.30224032586558,2
14,120,10.7400000000002,1,1,3.30000000000018,0.0999999999999091,0.199999999999818,9,11,12,10,5,24,6,32,0,0.0221995926680244,1
15,120,6.96000000000004,1,1,9.48000000000002,0.100000000000364,1.18000000000029,7,13,10,13,3,14,5,27,0.103724556084885,0.207128309572301,2
16,120,6.96000000000004,1,1,12.96,0.119999999998981,1.20000000000073,7,11,11,13,3,17,6,31,0.277176266782157,0.385539714867617,2
17,120,28.880000000001,1.03999999999996,5.48000000000002,4.44,0.0799999999999272,1.1200000000008,11,10,8,11,4,22,2,13,0.115851017756605,0.160081466395112,1
18,120,1.00000000000023,1,1,5.53999999999996,0.0799999999999272,1.14000000000033,6,6,9,12,1,7,3,17,0.237332178432222,0.346639511201629,2
19,120,5.61999999999989,1,1,11.2000000000007,0.119999999999891,1.24000000000001,6,6,10,11,2,12,5,24,0.34668687743612,0.469450101832994,2
20,120,15.3600000000001,1,2.0600000000004,2.39999999999964,0.080000000000382,0.180000000000291,11,10,11,10,6,32,5,31,0.00476396708531832,0.0287169042769857,1
21,120,8.36000000000058,1,2.29999999999998,3.03999999999996,0.119999999999891,0.260000000000218,11,15,12,13,6,30,6,35,0.0010827197921178,0.025254582484725,1
22,120,7.57999999999993,1,1,5.83999999999833,0.080000000000382,1.18000000000029,7,11,7,6,2,13,1,7,0.362278042442616,0.466802443991853,2
23,120,5.19999999999982,1,1,5.92000000000007,0.0999999999994543,0.180000000000291,6,8,11,10,2,12,5,31,0.0010827197921178,0.0221995926680244,1
24,120,12.1400000000003,1,1,14.7600000000002,0.119999999999891,1.34000000000015,9,9,8,9,4,25,3,18,0.603508012126462,0.70081466395112,3
25,120,3.28000000000065,1,1,12.1200000000008,0.17999999999995,2.32000000000062,5,9,7,13,2,10,3,15,0.346253789519272,0.54969450101833,2
26,120,5.14000000000033,1,1,5.42000000000007,0.139999999999418,0.299999999999727,6,13,12,15,3,15,5,29,0.00584668687743612,0.0474541751527495,1
27,120,10.7400000000002,1,1.04,34.4200000000001,0.139999999999873,2.24000000000001,9,13,8,11,5,27,3,17,0.668038111736683,0.75030549898167,3
28,120,5.43999999999869,1,1,8.45999999999913,0.119999999999891,1.33999999999992,7,9,6,7,3,18,1,6,0.582286704200953,0.683095723014257,3
29,120,23.4800000000014,1.24000000000001,4.28000000000009,8.86000000000058,0.0999999999994543,0.900000000000546,13,14,8,11,6,28,2,13,0,0.0260692464358452,1
30,120,7.57999999999993,1,1,5.66000000000031,0.0800000000001546,1.17999999999938,8,12,7,6,3,17,1,7,0.335643135556518,0.438289205702648,2
1,120,5.38000000000011,1,1,8.22000000000025,0.100000000000364,1.16,6,11,8,11,2,9,3,17,0.106633081444165,0.203920015838448,2
2,120,1.00000000000091,1,1,6.96000000000004,0.100000000000364,1.2199999999998,5,7,8,9,1,6,3,18,0.306465155331654,0.435359334785191,2
3,120,8.22000000000003,1,1,2.30000000000109,0.0999999999999091,0.199999999999989,10,13,13,15,6,31,8,42,0.000419815281276238,0.0203920015838448,1
4,120,30.8199999999997,2.05999999999949,6,4.46000000000004,0.0999999999985448,0.420000000000073,13,14,10,9,9,48,4,25,0.000839630562552477,0.0168283508216195,1
5,120,4.7800000000002,1,1,7.09999999999991,0.139999999999873,0.340000000000146,5,12,12,15,2,10,6,30,0.04575986565911,0.127895466244308,1
6,120,28.8400000000001,1.05999999999995,4.61999999999989,5.5,0.0799999999999272,1.15999999999985,10,10,7,8,5,31,2,12,0.141057934508816,0.177192635121758,1
7,120,30.8199999999997,1.02000000000044,3.5,4.44000000000051,0.0999999999994543,0.519999999999982,11,13,12,10,6,35,6,32,0.00272879932829555,0.0285092060978024,1
8,120,16.3800000000001,1.42000000000007,3.84000000000015,8.19999999999982,0.139999999999418,1.10000000000036,12,15,12,15,8,42,5,29,0.0230898404701931,0.0677093644822807,1
9,120,8.57999999999993,1,1,2.2800000000002,0.0799999999999272,0.140000000001237,8,12,14,14,3,16,6,28,0.00125944584382872,0.0168283508216195,1
10,120,7.18000000000029,1,2.51999999999953,41.1000000000004,1.19999999999982,4.76000000000022,10,15,6,9,5,27,2,10,1,1,3
11,120,12.0799999999999,1.01999999999998,3.22000000000116,6.08000000000004,0.119999999999891,0.300000000000182,11,15,12,10,5,29,6,32,0,0.0255394971292813,1
12,120,5.80000000000018,1,1,5.48000000000047,0.0800000000017462,1.17999999999995,7,11,7,6,2,13,1,7,0.33144416456759,0.436547218372599,2
13,120,1,1,1,6.90000000000055,0.0800000000000018,1.13999999999942,6,6,8,11,1,7,2,13,0.217884130982368,0.319144723817066,2
14,120,8.22000000000003,1,1,2.69999999999999,0.0999999999999091,0.200000000000273,9,11,12,10,5,24,6,32,0,0.0225697881607602,1
15,120,3.32000000000062,1,1,8.22000000000025,0.100000000000364,1.14000000000124,7,13,10,13,3,14,5,27,0.0724181360201511,0.16056226489804,1
16,120,5.61999999999989,1,1,8.96000000000004,0.119999999999891,1.23999999999978,7,11,11,13,3,17,6,31,0.316750629722922,0.430013858641853,2
17,120,35.5799999999999,1.03999999999996,6.34,3.42000000000007,0.0799999999999272,1.1200000000008,11,10,8,11,4,22,2,13,0.103274559193955,0.141754108097406,1
18,120,1,1,1,5.88,0.080000000000382,1.15999999999985,6,6,9,12,1,7,3,17,0.24664147774979,0.368441892694516,2
19,120,5.61999999999989,1,1,10.2799999999997,0.119999999999891,1.23999999999978,6,6,10,11,2,12,5,24,0.315910999160369,0.426846169075431,2
20,120,9.68000000000029,1,2.05999999999995,2.34000000000015,0.0800000000000409,0.179999999999382,11,10,11,10,6,32,5,31,0.00251889168765743,0.021975846367056,1
21,120,9.32000000000016,1,2.27999999999975,3.38000000000011,0.119999999999891,0.260000000000218,11,15,12,13,6,30,6,35,0.0010495382031906,0.0231637299544645,1
22,120,5.80000000000018,1,1,6.70000000000073,0.080000000000382,1.18000000000006,7,11,7,6,2,13,1,7,0.322837951301427,0.431399722827163,2
23,120,3.76000000000022,1,1,2.3599999999999,0.0800000000017462,0.180000000000291,6,8,11,10,2,12,5,31,0.00272879932829555,0.027321322510394,1
24,120,9.24000000000024,1,1,11.14,0.119999999999891,1.32000000000005,9,9,8,9,4,25,3,18,0.563392107472712,0.655315779053653,3
25,120,4.2399999999999,1,1,12.8599999999997,0.179999999999836,2.26000000000022,5,9,7,13,2,10,3,15,0.328295549958018,0.494753514155613,2
26,120,4.94000000000051,1,1,6.07999999999993,0.139999999999418,0.299999999999727,6,13,12,15,3,15,5,29,0.00797649034424853,0.0520688972480697,1
27,120,8.22000000000003,1,1.06000000000017,51.7000000000007,0.139999999999418,2.26000000000005,9,13,8,11,5,27,3,17,0.653442485306465,0.727182736091863,3
28,120,5.68000000000001,1,1,13.5,0.119999999999891,1.33999999999969,7,9,6,7,3,18,1,6,0.579554995801847,0.675707780637497,3
29,120,19.6000000000004,1.2800000000002,4.23999999999978,6.5,0.0999999999999091,0.8599999999999,13,14,8,11,6,28,2,13,0.000209907640638119,0.0291031478915066,1
30,120,5.80000000000018,1,1,7.84000000000015,0.0800000000001546,1.17999999999984,8,12,7,6,3,17,1,7,0.317380352644836,0.423678479509008,2
1,120,4.48000000000002,1,1,8.13999999999942,0.100000000000364,1.17999999999847,6,11,8,11,2,9,3,17,0.110202324580284,0.211264741764945,2
2,120,1.00000000000045,1,1,9.19999999999982,0.100000000000364,1.22000000000003,5,7,8,9,1,6,3,18,0.323504089539389,0.458113054087027,2
3,120,6.73999999999978,1,1,3.51999999999998,0.0999999999999091,0.199999999999818,10,13,13,15,6,31,8,42,0.000645716745587602,0.0203334688897926,1
4,120,28.1600000000008,2.05999999999949,5.73999999999978,4.3599999999999,0.0800000000000409,0.420000000000073,13,14,10,9,9,48,4,25,0.00279810589754628,0.0227734851565677,1
5,120,6.11999999999989,1,1,7.42000000000007,0.139999999999873,0.320000000000164,5,12,12,15,2,10,6,30,0.0464916056823074,0.124847498983327,1
6,120,34.3199999999999,1.04000000000087,4.58000000000175,6.46000000000004,0.0799999999999272,1.18000000000029,10,10,7,8,5,31,2,12,0.181876883340508,0.2254981699878,2
7,120,25.9800000000005,1.01999999999953,3.34000000000015,5.38000000000011,0.0999999999994543,0.520000000000209,11,13,12,10,6,35,6,32,0.00495049504950495,0.0351769011793412,1
8,120,19.7999999999997,1.34000000000015,3.92000000000007,7.5,0.1200000000008,1,12,15,12,15,8,42,5,29,0.0170038743004735,0.0571370475803172,1
9,120,9.65999999999985,1,1,2.24000000000069,0.0799999999999272,0.159999999999854,8,12,14,14,3,16,6,28,0.00236762806715454,0.0199267995119967,1
10,120,10.4000000000005,1,3.07999999999993,32.6999999999998,1.19999999999982,4.88000000000011,10,15,6,9,5,27,2,10,1,1,3
11,120,15.2399999999998,1.01999999999998,3.24000000000001,4.55999999999995,0.119999999999891,0.299999999999272,11,15,12,10,5,29,6,32,0,0.0235868239121594,1
12,120,5.87999999999988,1,1,5.48000000000047,0.0800000000008367,1.17999999999995,7,11,7,6,2,13,1,7,0.34115368058545,0.457909719398129,2
13,120,1.00000000000091,1,1,5.72000000000025,0.0800000000000409,1.14000000000033,6,6,8,11,1,7,2,13,0.248385708136031,0.366612444082961,2
14,120,5.88000000000011,1,1,2.23999999999978,0.0999999999999091,0.199999999999989,9,11,12,10,5,24,6,32,0,0.0209434729564864,1
15,120,4.46000000000004,1,1,8.13999999999942,0.100000000000364,1.15999999999985,7,13,10,13,3,14,5,27,0.0777012483857081,0.169784465229768,1
16,120,5.57999999999993,1,1,6.84000000000003,0.119999999999891,1.22000000000003,7,11,11,13,3,17,6,31,0.303056392595781,0.421716144774298,2
17,120,23.74,1.03999999999996,5.37999999999965,4.28000000000065,0.0799999999999272,1.11999999999989,11,10,8,11,4,22,2,13,0.106112785191563,0.155551037006913,1
18,120,1,1,1,5.40000000000009,0.0799999999999272,1.12,6,6,9,12,1,7,3,17,0.192854068015497,0.301748678324522,2
19,120,5.57999999999993,1,1,10.4599999999991,0.119999999999891,1.23999999999978,6,6,10,11,2,12,5,24,0.32501076194576,0.437576250508337,2
20,120,8.59999999999991,1,2.06,3.38000000000102,0.0799999999999272,0.179999999999836,11,10,11,10,6,32,5,31,0.00301334481274214,0.024806832045547,1
21,120,12.1200000000008,1,2.2800000000002,3.77999999999975,0.119999999999891,0.260000000000218,11,15,12,13,6,30,6,35,0.000430477830391735,0.0233834892232615,1
22,120,5.87999999999988,1,1,10.9400000000005,0.0800000000008367,1.18000000000029,7,11,7,6,2,13,1,7,0.364829961256995,0.475599837332249,2
23,120,5.46000000000004,1,1,3.26000000000022,0.0800000000001546,0.180000000000291,6,8,11,10,2,12,5,31,0.00279810589754628,0.0313135420902806,1
24,120,5.92000000000007,1,1,9.16000000000031,0.119999999999891,1.29999999999927,9,9,8,9,4,25,3,18,0.53486870426173,0.640707604717365,3
25,120,4.70000000000073,1,1,14.0599999999999,0.180000000000064,2.31999999999994,5,9,7,13,2,10,3,15,0.347610848041326,0.547173647824319,2
26,120,6.11999999999989,1,1,5.53999999999996,0.139999999999418,0.299999999999955,6,13,12,15,3,15,5,29,0.00882479552303056,0.0569337128914193,1
27,120,5.88000000000011,1,1.04000000000008,23,0.140000000000327,2.26000000000022,9,13,8,11,5,27,3,17,0.685535944898838,0.769418462789752,3
28,120,5.46000000000004,1,1,8.0600000000004,0.119999999999891,1.32000000000062,7,9,6,7,3,18,1,6,0.566724063710719,0.670191134607564,3
29,120,28.8600000000001,1.39999999999964,4.30000000000007,5.42000000000007,0.0999999999994543,0.859999999999673,13,14,8,11,6,28,2,13,0.000430477830391735,0.0278568523790159,1
30,120,5.87999999999988,1,1,10.9800000000014,0.0800000000001546,1.17999999999984,8,12,7,6,3,17,1,7,0.322643133878605,0.426799511996747,2
1,120,4.34,1,1,10.0600000000013,0.100000000000364,1.19999999999982,6,11,8,11,2,9,3,17,0.124357656731757,0.239134671603976,2
2,120,1.00000000000091,1,1,10.4599999999991,0.100000000000364,1.20000000000073,5,7,8,9,1,6,3,18,0.286947584789311,0.411810563243033,2
3,120,7.19999999999982,1,1,2.34000000000015,0.0999999999994543,0.199999999999989,10,13,13,15,6,31,8,42,0,0.0224127850321575,1
4,120,41.8000000000002,2.04000000000019,6.06000000000017,3.97999999999956,0.0999999999994543,0.420000000000073,13,14,10,9,9,48,4,25,0.00226104830421377,0.017930228025726,1
5,120,4.22000000000025,1,1,6.33999999999969,0.139999999999873,0.320000000000164,5,12,12,15,2,10,6,30,0.0406988694758479,0.111869031377899,1
6,120,28.9399999999996,1.05999999999949,5.40000000000009,5.38000000000011,0.0799999999999272,1.15999999999985,10,10,7,8,5,31,2,12,0.143473792394656,0.187292925355681,1
7,120,28.9399999999996,1.01999999999998,3.48000000000002,6.65999999999985,0.0999999999999091,0.539999999999964,11,13,12,10,6,35,6,32,0.00431654676258993,0.0366400311830053,1
8,120,26.0799999999999,1.39999999999964,3.79999999999995,7.77999999999975,0.139999999999418,0.979999999999563,12,15,12,15,8,42,5,29,0.0119218910585817,0.0549600467745079,1
9,120,6.53999999999996,1,1,2.36000000000058,0.0799999999999272,0.159999999999854,8,12,14,14,3,16,6,28,0.00246659815005139,0.0196842720717209,1
10,120,7.94000000000005,1,2.77999999999975,49.1000000000004,1.22,5.69999999999982,10,15,6,9,5,27,2,10,1,1,3
11,120,18.02,1.01999999999998,3.26000000000022,6.33999999999969,0.119999999999891,0.299999999999727,11,15,12,10,5,29,6,32,0,0.0212434223348275,1
12,120,4.77999999999884,1,1,6.02000000000044,0.0800000000001546,1.16000000000031,7,11,7,6,2,13,1,7,0.294141829393628,0.385889690118885,2
13,120,1.00000000000045,1,1,5.33999999999992,0.0799999999999841,1.1200000000008,6,6,8,11,1,7,2,13,0.203083247687564,0.302085363476905,2
14,120,6.80000000000018,1,1,2.36000000000058,0.0999999999994543,0.200000000000045,9,11,12,10,5,24,6,32,0,0.0175404404599493,1
15,120,4.5,1,1,8.84000000000015,0.100000000000364,1.18000000000029,7,13,10,13,3,14,5,27,0.0816032887975334,0.179497174040148,1
16,120,6.76000000000022,1,1,9.22000000000025,0.100000000000364,1.20000000000005,7,11,11,13,3,17,6,31,0.264337101747174,0.366790099395829,2
17,120,30.6799999999985,1.03999999999996,6.38000000000102,4.36000000000058,0.0799999999999272,1.1200000000008,11,10,8,11,4,22,2,13,0.104830421377184,0.144221399337361,1
18,120,1.00000000000045,1,1,5.14000000000033,0.0800000000000409,1.1400000000001,6,6,9,12,1,7,3,17,0.219732785200411,0.329175599298382,2
19,120,6.76000000000022,1,1,7.57999999999993,0.119999999999891,1.23999999999978,6,6,10,11,2,12,5,24,0.320452209660843,0.427986747222764,2
20,120,10.3800000000001,1,2.0600000000004,3.38,0.0800000000001546,0.179999999999836,11,10,11,10,6,32,5,31,0.00349434737923947,0.0222178912492691,1
21,120,11.3400000000001,1,2.38000000000011,3.57999999999993,0.119999999999891,0.260000000000218,11,15,12,13,6,30,6,35,0.000411099691675231,0.0237770415123758,1
22,120,4.77999999999884,1,1,6.78000000000065,0.0999999999985448,1.18000000000029,7,11,7,6,2,13,1,7,0.352723535457348,0.458195283570454,2
23,120,6.78000000000065,1,1,3.68000000000029,0.0999999999994543,0.180000000000291,6,8,11,10,2,12,5,31,0.00184994861253854,0.0245566166439291,1
24,120,8.02000000000044,1,1,11.04,0.119999999999891,1.31999999999994,9,9,8,9,4,25,3,18,0.53360739979445,0.633209900604171,3
25,120,4.53999999999905,1,1,14.2600000000002,0.179999999999382,2.15999999999985,5,9,7,13,2,10,3,15,0.304830421377184,0.491717014227246,2
26,120,4.81999999999971,1,1,6.85999999999876,0.139999999999418,0.299999999999955,6,13,12,15,3,15,5,29,0.00678314491264132,0.0498928084194114,1
27,120,6.80000000000018,1,1.07999999999993,29.9400000000005,0.1200000000008,2.23999999999978,9,13,8,11,5,27,3,17,0.644193216855087,0.719352952640811,3
28,120,7.56000000000131,1,1,9.60000000000036,0.120000000000005,1.38000000000011,7,9,6,7,3,18,1,6,0.580883864337102,0.674332488793608,3
29,120,25.7999999999993,1.31999999999971,4.27999999999975,4.74000000000024,0.0999999999994543,0.8599999999999,13,14,8,11,6,28,2,13,0.000616649537512847,0.0274800233872539,1
30,120,4.77999999999884,1,1,6.78000000000065,0.0999999999985448,1.18000000000029,8,12,7,6,3,17,1,7,0.344295991778006,0.450789319820698,2
1,120,4.28000000000065,1,1,13.6000000000001,0.100000000000364,1.18000000000029,6,11,8,11,2,9,3,17,0.123424598000869,0.229260318757662,2
2,120,1.00000000000045,1,1,6.77999999999975,0.100000000000364,1.20000000000005,5,7,8,9,1,6,3,18,0.271838331160365,0.393747445852064,2
3,120,9.15999999999985,1,1,2.65999999999985,0.0999999999994543,0.199999999999818,10,13,13,15,6,31,8,42,0.000651890482398957,0.018389865140989,1
4,120,34.06,2.05999999999949,6.01999999999953,4.01999999999998,0.0800000000001546,0.379999999999882,13,14,10,9,9,48,4,25,0.00195567144719687,0.020024519820188,1
5,120,5.05999999999949,1,1,8.84000000000015,0.139999999999873,0.32000000000005,5,12,12,15,2,10,6,30,0.0445458496305954,0.122394769105027,1
6,120,28.8000000000002,1.06,4.42000000000007,4.44000000000051,0.0799999999999272,1.15999999999997,10,10,7,8,5,31,2,12,0.154498044328553,0.201471189211279,2
